7
4
44
58
57
28
6
5
45
6
30
71
74
86
75
65
65
69
60
59
66
71
23
6
6
4
6
3
6
9
9
59
52
41
65
64
5
2
2
8
7
38
64
63
52
7
4
5
20
93
76
71
55
65
18
4
4
9
34
81
52
69
67
66
57
72
65
65
15
12
7
4
5
28
5
49
69
55
2
19
8
6
2
2
5
6
7
1
8
59
59
75
57
60
57
72
60
75
69
58
72
65
59
49
6
2
8
4
7
7
48
60
63
52
50
58
69
63
23
5
6
4
7
10
4
60
33
62
59
65
3
6
4
10
64
73
43
7
4
2
5
5
1
1
8
4
4
4
5
10
2
6
1
4
8
2
8
7
6
8
4
10
2
4
7
5
6
36
79
44
10
66
60
61
8
4
59
67
38
41
58
69
66
65
79
83
70
66
66
60
60
55
22
7
5
3
5
3
6
5
5
8
3
2
54
65
3
4
3
1
10
22
4
5
4
4
5
5
28
70
59
76
67
75
61
65
52
38
78
50
5
5
5
4
3
37
8
58
27
2
5
5
2
9
5
6
7
3
9
3
3
37
9
7
7
2
8
4
7
46
59
29
3
4
5
1
6
3
8
5
3
0
9
4
5
5
2
3
6
6
4
3
3
3
4
7
6
1
9
3
3
7
6
2
2
4
4
31
2
8
3
5
5
11
2
5
7
9
2
4
5
3
4
4
3
19
58
66
67
24
2
3
5
32
50
69
57
60
62
70
74
58
9
4
6
4
3
18
46
68
64
8
58
12
54
55
74
61
86
52
44
6
3
5
4
4
9
3
7
1
5
6
7
5
4
4
5
7
10
8
6
3
6
40
3
5
8
6
4
4
5
6
6
2
58
76
59
66
57
67
69
77
18
4
5
55
69
51
14
34
51
52
62
69
71
55
3
7
5
5
6
4
3
1
2
2
6
51
37
6
1
1
1
35
11
3
6
1
2
3
3
4
6
4
4
6
5
5
2
3
5
2
8
5
5
4
5
4
22
4
48
72
5
5
5
6
6
4
8
7
7
61
43
5
7
6
3
6
4
3
3
19
5
43
31
25
12
4
4
6
14
69
66
69
61
22
33
62
30
49
3
31
63
54
18
4
4
7
6
4
2
8
2
5
4
8
6
5
60
61
18
4
4
3
6
5
38
1
1
6
5
6
11
50
44
2
4
9
4
9
4
7
4
6
3
2
4
8
4
6
3
5
2
5
4
42
62
17
5
8
2
3
4
3
8
8
5
5
9
6
8
40
49
68
55
69
59
2
2
16
79
64
62
83
58
73
59
64
5
4
3
51
33
3
6
3
9
4
7
5
4
47
63
60
78
53
70
64
19
6
6
6
3
4
4
5
7
4
5
9
6
4
2
6
20
58
64
65
7
2
4
3
4
5
6
6
19
9
6
6
6
2
5
4
4
8
7
7
5
20
49
4
6
4
8
62
9
